descriptor_id,source_seq,module_path,op,mapping,total_cycles,base_total_cycles,fallback_cycles,vector_cycles,activation_read_cycles,weight_read_cycles,write_cycles,snapshot_cycles,requant_cycles,valid_mac_count,tile_count,activation_bytes,weight_bytes,output_bytes,active_pe_cycles,serial_total_cycles,compute_cycles,base_write_cycles,bias_cycles,write_coalesced,mode
291,291,vision_encoder.backbone.layer.11.norm2,LAYER_NORM,aux_behavior,100224,100224,100224,100224,50112,0,50112,0,0,0,0,801792,0,801792,0,,,,,,
292,292,vision_encoder.backbone.layer.11.mlp.up_proj,GEMM_W8A8,rtl_gemm,426504,996800,0,,417792,417792,50112,2176,50112,615776256,544,200448,2359296,801792,307888128,996800,426496,50112,50112,False,r5_conditional
293,293,vision_encoder.backbone.layer.11.mlp.down_proj,GEMM_W8A8,rtl_gemm,419976,875888,0,,417792,417792,12528,544,12528,615776256,136,801792,2359296,200448,307888128,875888,419968,12528,12528,False,r5_conditional
294,294,vision_encoder.backbone.norm,LAYER_NORM,aux_behavior,100224,100224,100224,100224,50112,0,50112,0,0,0,0,801792,0,801792,0,,,,,,
295,295,vision_projection.skip,GEMM_W8A8,rtl_gemm,75272,165760,0,,73728,73728,8192,384,8192,100663296,96,393216,196608,131072,50331648,165760,75264,8192,0,False,r5_conditional
296,296,vision_projection.input_norm,LAYER_NORM,aux_behavior,196608,196608,196608,196608,98304,0,98304,0,0,0,0,1572864,0,1572864,0,,,,,,
297,297,vision_projection.mlp.0,GEMM_W8A8,rtl_gemm,275976,646016,0,,270336,270336,32768,1408,32768,402653184,352,393216,786432,524288,201326592,646016,275968,32768,32768,False,r5_conditional
298,298,vision_projection.mlp.1,GELU,aux_behavior,163840,163840,163840,163840,131072,0,131072,0,0,0,0,2097152,0,2097152,0,,,,,,
299,299,vision_projection.mlp.3,GEMM_W8A8,rtl_gemm,99848,223104,0,,98304,98304,8192,384,8192,134217728,96,524288,262144,131072,67108864,223104,99840,8192,8192,False,r5_conditional
300,300,vision_projection.output_norm,LAYER_NORM,aux_behavior,65536,65536,65536,65536,32768,0,32768,0,0,0,0,524288,0,524288,0,,,,,,
301,301,vision_language_interaction.fusion_layers.0.layer_norm_v,LAYER_NORM,aux_behavior,65536,65536,65536,65536,32768,0,32768,0,0,0,0,524288,0,524288,0,,,,,,
302,302,vision_language_interaction.fusion_layers.0.layer_norm_l,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
303,303,vision_language_interaction.fusion_layers.0.attn.v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
304,304,vision_language_interaction.fusion_layers.0.attn.l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
305,305,vision_language_interaction.fusion_layers.0.attn.values_v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
306,306,vision_language_interaction.fusion_layers.0.attn.values_l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
307,bmm:5268,<top>,BMM_W8A8,rtl_bmm,34824,73472,0,,32768,32768,2688,512,2688,11010048,128,524288,21504,43008,5505024,73472,34816,2688,0,False,r5_conditional
308,bmm:5289,<top>,BMM_W8A8,rtl_bmm,67080,89344,0,,8064,8064,32768,1536,32768,11010048,384,43008,21504,524288,5505024,89344,14208,32768,0,False,r5_conditional
309,bmm:5290,<top>,BMM_W8A8,rtl_bmm,12680,27744,0,,12288,12288,1344,96,1344,11010048,24,43008,524288,21504,5505024,27744,12672,1344,0,False,r5_conditional
310,307,vision_language_interaction.fusion_layers.0.attn.out_v_proj,GEMM_W8A8,rtl_gemm,99848,223104,0,,98304,98304,8192,384,8192,134217728,96,524288,262144,131072,67108864,223104,99840,8192,8192,False,r5_conditional
311,308,vision_language_interaction.fusion_layers.0.attn.out_l_proj,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
312,bmm:5357,vision_language_interaction.text_layers.0.self_attn,BMM_W8A8,rtl_bmm,712,1168,0,,168,168,336,32,336,112896,8,1764,5376,5376,56448,1168,296,336,0,False,r5_conditional
313,309,vision_language_interaction.text_layers.0.self_attn,AUX_EVENT,aux_behavior,3360,3360,3360,0,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
314,310,vision_language_interaction.text_layers.0.norm1,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
315,311,vision_language_interaction.text_layers.0.linear1,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
316,312,vision_language_interaction.text_layers.0.linear2,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
317,313,vision_language_interaction.text_layers.0.norm2,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
318,314,vision_language_interaction.fusion_layers.1.layer_norm_v,LAYER_NORM,aux_behavior,65536,65536,65536,65536,32768,0,32768,0,0,0,0,524288,0,524288,0,,,,,,
319,315,vision_language_interaction.fusion_layers.1.layer_norm_l,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
320,316,vision_language_interaction.fusion_layers.1.attn.v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
321,317,vision_language_interaction.fusion_layers.1.attn.l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
322,318,vision_language_interaction.fusion_layers.1.attn.values_v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
323,319,vision_language_interaction.fusion_layers.1.attn.values_l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
324,bmm:5490,<top>,BMM_W8A8,rtl_bmm,34824,73472,0,,32768,32768,2688,512,2688,11010048,128,524288,21504,43008,5505024,73472,34816,2688,0,False,r5_conditional
325,bmm:5511,<top>,BMM_W8A8,rtl_bmm,67080,89344,0,,8064,8064,32768,1536,32768,11010048,384,43008,21504,524288,5505024,89344,14208,32768,0,False,r5_conditional
326,bmm:5512,<top>,BMM_W8A8,rtl_bmm,12680,27744,0,,12288,12288,1344,96,1344,11010048,24,43008,524288,21504,5505024,27744,12672,1344,0,False,r5_conditional
327,320,vision_language_interaction.fusion_layers.1.attn.out_v_proj,GEMM_W8A8,rtl_gemm,99848,223104,0,,98304,98304,8192,384,8192,134217728,96,524288,262144,131072,67108864,223104,99840,8192,8192,False,r5_conditional
328,321,vision_language_interaction.fusion_layers.1.attn.out_l_proj,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
329,bmm:5579,vision_language_interaction.text_layers.1.self_attn,BMM_W8A8,rtl_bmm,712,1168,0,,168,168,336,32,336,112896,8,1764,5376,5376,56448,1168,296,336,0,False,r5_conditional
330,322,vision_language_interaction.text_layers.1.self_attn,AUX_EVENT,aux_behavior,3360,3360,3360,0,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
331,323,vision_language_interaction.text_layers.1.norm1,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
332,324,vision_language_interaction.text_layers.1.linear1,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
333,325,vision_language_interaction.text_layers.1.linear2,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
334,326,vision_language_interaction.text_layers.1.norm2,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
335,327,vision_language_interaction.fusion_layers.2.layer_norm_v,LAYER_NORM,aux_behavior,65536,65536,65536,65536,32768,0,32768,0,0,0,0,524288,0,524288,0,,,,,,
336,328,vision_language_interaction.fusion_layers.2.layer_norm_l,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
337,329,vision_language_interaction.fusion_layers.2.attn.v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
338,330,vision_language_interaction.fusion_layers.2.attn.l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
339,331,vision_language_interaction.fusion_layers.2.attn.values_v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
340,332,vision_language_interaction.fusion_layers.2.attn.values_l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
341,bmm:5712,<top>,BMM_W8A8,rtl_bmm,34824,73472,0,,32768,32768,2688,512,2688,11010048,128,524288,21504,43008,5505024,73472,34816,2688,0,False,r5_conditional
342,bmm:5733,<top>,BMM_W8A8,rtl_bmm,67080,89344,0,,8064,8064,32768,1536,32768,11010048,384,43008,21504,524288,5505024,89344,14208,32768,0,False,r5_conditional
343,bmm:5734,<top>,BMM_W8A8,rtl_bmm,12680,27744,0,,12288,12288,1344,96,1344,11010048,24,43008,524288,21504,5505024,27744,12672,1344,0,False,r5_conditional
344,333,vision_language_interaction.fusion_layers.2.attn.out_v_proj,GEMM_W8A8,rtl_gemm,99848,223104,0,,98304,98304,8192,384,8192,134217728,96,524288,262144,131072,67108864,223104,99840,8192,8192,False,r5_conditional
345,334,vision_language_interaction.fusion_layers.2.attn.out_l_proj,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
346,bmm:5801,vision_language_interaction.text_layers.2.self_attn,BMM_W8A8,rtl_bmm,712,1168,0,,168,168,336,32,336,112896,8,1764,5376,5376,56448,1168,296,336,0,False,r5_conditional
347,335,vision_language_interaction.text_layers.2.self_attn,AUX_EVENT,aux_behavior,3360,3360,3360,0,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
348,336,vision_language_interaction.text_layers.2.norm1,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
349,337,vision_language_interaction.text_layers.2.linear1,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
350,338,vision_language_interaction.text_layers.2.linear2,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
351,339,vision_language_interaction.text_layers.2.norm2,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
352,340,vision_language_interaction.fusion_layers.3.layer_norm_v,LAYER_NORM,aux_behavior,65536,65536,65536,65536,32768,0,32768,0,0,0,0,524288,0,524288,0,,,,,,
353,341,vision_language_interaction.fusion_layers.3.layer_norm_l,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
354,342,vision_language_interaction.fusion_layers.3.attn.v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
355,343,vision_language_interaction.fusion_layers.3.attn.l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
356,344,vision_language_interaction.fusion_layers.3.attn.values_v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
357,345,vision_language_interaction.fusion_layers.3.attn.values_l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
358,bmm:5934,<top>,BMM_W8A8,rtl_bmm,34824,73472,0,,32768,32768,2688,512,2688,11010048,128,524288,21504,43008,5505024,73472,34816,2688,0,False,r5_conditional
359,bmm:5955,<top>,BMM_W8A8,rtl_bmm,67080,89344,0,,8064,8064,32768,1536,32768,11010048,384,43008,21504,524288,5505024,89344,14208,32768,0,False,r5_conditional
360,bmm:5956,<top>,BMM_W8A8,rtl_bmm,12680,27744,0,,12288,12288,1344,96,1344,11010048,24,43008,524288,21504,5505024,27744,12672,1344,0,False,r5_conditional
361,346,vision_language_interaction.fusion_layers.3.attn.out_v_proj,GEMM_W8A8,rtl_gemm,99848,223104,0,,98304,98304,8192,384,8192,134217728,96,524288,262144,131072,67108864,223104,99840,8192,8192,False,r5_conditional
362,347,vision_language_interaction.fusion_layers.3.attn.out_l_proj,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
363,bmm:6023,vision_language_interaction.text_layers.3.self_attn,BMM_W8A8,rtl_bmm,712,1168,0,,168,168,336,32,336,112896,8,1764,5376,5376,56448,1168,296,336,0,False,r5_conditional
364,348,vision_language_interaction.text_layers.3.self_attn,AUX_EVENT,aux_behavior,3360,3360,3360,0,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
365,349,vision_language_interaction.text_layers.3.norm1,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
366,350,vision_language_interaction.text_layers.3.linear1,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
367,351,vision_language_interaction.text_layers.3.linear2,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
368,352,vision_language_interaction.text_layers.3.norm2,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
369,353,vision_language_interaction.fusion_layers.4.layer_norm_v,LAYER_NORM,aux_behavior,65536,65536,65536,65536,32768,0,32768,0,0,0,0,524288,0,524288,0,,,,,,
370,354,vision_language_interaction.fusion_layers.4.layer_norm_l,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
371,355,vision_language_interaction.fusion_layers.4.attn.v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
372,356,vision_language_interaction.fusion_layers.4.attn.l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
373,357,vision_language_interaction.fusion_layers.4.attn.values_v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
374,358,vision_language_interaction.fusion_layers.4.attn.values_l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
375,bmm:6156,<top>,BMM_W8A8,rtl_bmm,34824,73472,0,,32768,32768,2688,512,2688,11010048,128,524288,21504,43008,5505024,73472,34816,2688,0,False,r5_conditional
376,bmm:6177,<top>,BMM_W8A8,rtl_bmm,67080,89344,0,,8064,8064,32768,1536,32768,11010048,384,43008,21504,524288,5505024,89344,14208,32768,0,False,r5_conditional
377,bmm:6178,<top>,BMM_W8A8,rtl_bmm,12680,27744,0,,12288,12288,1344,96,1344,11010048,24,43008,524288,21504,5505024,27744,12672,1344,0,False,r5_conditional
378,359,vision_language_interaction.fusion_layers.4.attn.out_v_proj,GEMM_W8A8,rtl_gemm,99848,223104,0,,98304,98304,8192,384,8192,134217728,96,524288,262144,131072,67108864,223104,99840,8192,8192,False,r5_conditional
379,360,vision_language_interaction.fusion_layers.4.attn.out_l_proj,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
380,bmm:6245,vision_language_interaction.text_layers.4.self_attn,BMM_W8A8,rtl_bmm,712,1168,0,,168,168,336,32,336,112896,8,1764,5376,5376,56448,1168,296,336,0,False,r5_conditional
381,361,vision_language_interaction.text_layers.4.self_attn,AUX_EVENT,aux_behavior,3360,3360,3360,0,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
382,362,vision_language_interaction.text_layers.4.norm1,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
383,363,vision_language_interaction.text_layers.4.linear1,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
384,364,vision_language_interaction.text_layers.4.linear2,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
385,365,vision_language_interaction.text_layers.4.norm2,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
386,366,vision_language_interaction.fusion_layers.5.layer_norm_v,LAYER_NORM,aux_behavior,65536,65536,65536,65536,32768,0,32768,0,0,0,0,524288,0,524288,0,,,,,,
387,367,vision_language_interaction.fusion_layers.5.layer_norm_l,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
388,368,vision_language_interaction.fusion_layers.5.attn.v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
389,369,vision_language_interaction.fusion_layers.5.attn.l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
390,370,vision_language_interaction.fusion_layers.5.attn.values_v_proj,GEMM_W8A8,rtl_gemm,99720,285568,0,,90112,90112,32768,1408,32768,134217728,352,131072,262144,524288,67108864,285568,95744,32768,32768,False,r5_conditional
391,371,vision_language_interaction.fusion_layers.5.attn.values_l_proj,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
392,bmm:6378,<top>,BMM_W8A8,rtl_bmm,34824,73472,0,,32768,32768,2688,512,2688,11010048,128,524288,21504,43008,5505024,73472,34816,2688,0,False,r5_conditional
393,bmm:6399,<top>,BMM_W8A8,rtl_bmm,67080,89344,0,,8064,8064,32768,1536,32768,11010048,384,43008,21504,524288,5505024,89344,14208,32768,0,False,r5_conditional
394,bmm:6400,<top>,BMM_W8A8,rtl_bmm,12680,27744,0,,12288,12288,1344,96,1344,11010048,24,43008,524288,21504,5505024,27744,12672,1344,0,False,r5_conditional
395,372,vision_language_interaction.fusion_layers.5.attn.out_v_proj,GEMM_W8A8,rtl_gemm,99848,223104,0,,98304,98304,8192,384,8192,134217728,96,524288,262144,131072,67108864,223104,99840,8192,8192,False,r5_conditional
396,373,vision_language_interaction.fusion_layers.5.attn.out_l_proj,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
397,bmm:6467,vision_language_interaction.text_layers.5.self_attn,BMM_W8A8,rtl_bmm,712,1168,0,,168,168,336,32,336,112896,8,1764,5376,5376,56448,1168,296,336,0,False,r5_conditional
398,374,vision_language_interaction.text_layers.5.self_attn,AUX_EVENT,aux_behavior,3360,3360,3360,0,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
399,375,vision_language_interaction.text_layers.5.norm1,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
400,376,vision_language_interaction.text_layers.5.linear1,GEMM_W8A8,rtl_gemm,5992,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,r5_conditional
401,377,vision_language_interaction.text_layers.5.linear2,GEMM_W8A8,rtl_gemm,6248,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,r5_conditional
402,378,vision_language_interaction.text_layers.5.norm2,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
403,379,action_head.state_projection.net.0,LAYER_NORM,aux_behavior,16,16,16,16,2,0,2,0,0,0,0,32,0,32,0,,,,,,
404,380,action_head.state_projection.net.1,GEMM_W8A8,rtl_gemm,80,156,0,,24,24,16,12,16,2048,3,8,2048,256,1024,156,72,16,16,False,r5_conditional
405,381,action_head.state_projection.net.2,GELU,aux_behavior,80,80,80,80,64,0,64,0,0,0,0,1024,0,1024,0,,,,,,
406,382,action_head.state_projection.net.4,GEMM_W8A8,rtl_gemm,1640,3288,0,,1536,1536,32,24,32,131072,6,256,131072,512,65536,3288,1632,32,32,False,r5_conditional
407,383,action_head.state_projection.output_norm,LAYER_NORM,aux_behavior,256,256,256,256,128,0,128,0,0,0,0,2048,0,2048,0,,,,,,
408,384,action_head.decoder.decoder.layers.0.norm1,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
409,385,action_head.decoder.decoder.layers.0.self_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
410,386,action_head.decoder.decoder.layers.0.norm2,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
411,387,action_head.decoder.decoder.layers.0.multihead_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
412,388,action_head.decoder.decoder.layers.0.norm3,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
413,389,action_head.decoder.decoder.layers.0.linear1,GEMM_W8A8,rtl_gemm,5992,16312,0,,5632,5632,1536,88,1536,6291456,22,3072,524288,24576,3145728,16312,5984,1536,1536,False,r5_conditional
414,390,action_head.decoder.decoder.layers.0.linear2,GEMM_W8A8,rtl_gemm,6200,12924,0,,6144,6144,192,12,192,6291456,3,24576,524288,3072,3145728,12924,6192,192,192,False,r5_conditional
415,391,action_head.decoder.decoder.layers.1.norm1,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
416,392,action_head.decoder.decoder.layers.1.self_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
417,393,action_head.decoder.decoder.layers.1.norm2,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
418,394,action_head.decoder.decoder.layers.1.multihead_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
419,395,action_head.decoder.decoder.layers.1.norm3,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
420,396,action_head.decoder.decoder.layers.1.linear1,GEMM_W8A8,rtl_gemm,5992,16312,0,,5632,5632,1536,88,1536,6291456,22,3072,524288,24576,3145728,16312,5984,1536,1536,False,r5_conditional
421,397,action_head.decoder.decoder.layers.1.linear2,GEMM_W8A8,rtl_gemm,6200,12924,0,,6144,6144,192,12,192,6291456,3,24576,524288,3072,3145728,12924,6192,192,192,False,r5_conditional
422,398,action_head.decoder.decoder.layers.2.norm1,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
423,399,action_head.decoder.decoder.layers.2.self_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
424,400,action_head.decoder.decoder.layers.2.norm2,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
425,401,action_head.decoder.decoder.layers.2.multihead_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
426,402,action_head.decoder.decoder.layers.2.norm3,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
427,403,action_head.decoder.decoder.layers.2.linear1,GEMM_W8A8,rtl_gemm,5992,16312,0,,5632,5632,1536,88,1536,6291456,22,3072,524288,24576,3145728,16312,5984,1536,1536,False,r5_conditional
428,404,action_head.decoder.decoder.layers.2.linear2,GEMM_W8A8,rtl_gemm,6200,12924,0,,6144,6144,192,12,192,6291456,3,24576,524288,3072,3145728,12924,6192,192,192,False,r5_conditional
429,405,action_head.decoder.action_projection.layers.0,GEMM_W8A8,rtl_gemm,1640,4344,0,,1536,1536,384,24,384,1572864,6,3072,131072,6144,786432,4344,1632,384,384,False,r5_conditional
430,406,action_head.decoder.action_projection.layers.1,GEMM_W8A8,rtl_gemm,3176,7416,0,,3072,3072,384,24,384,3145728,6,6144,262144,6144,1572864,7416,3168,384,384,False,r5_conditional
431,407,action_head.decoder.action_projection.layers.2,GEMM_W8A8,rtl_gemm,536,1062,0,,512,512,6,4,6,43008,1,6144,3584,84,21504,1062,528,6,6,False,r5_conditional
